CoastalAerosol,Blue,Green,Red,RedEdge1,RedEdge2,RedEdge3,NIR,NarrowNIR,WaterVapour,SWIR1,SWIR2,Pond,Coincidence,Season,Date of Capture,pH,Salinity,Carbonate,BiCarbonate,Alkalinity,Hardness,Calcium,Magnesium,Ammonia,Nitrite,id,coordinates,type,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,start_date,end_date,chlorophyll,ndwi,turbidity,awei,mndwi,ndvi,diff_healthy_coastalAerosol,diff_healthy_blue,diff_healthy_green,diff_healthy_red,diff_healthy_rededge1,diff_healthy_rededge2,diff_healthy_rededge3,diff_healthy_nir,diff_healthy_narrownir,diff_healthy_watervapour,diff_healthy_swir1,diff_healthy_swir2
0.15860494,0.166684739,0.207577756,0.164237285,0.204753306,0.173665514,0.181990144,0.163124034,0.173881289,0.227056098,0.191137005,0.182318479,T_B6,2,1,25-04-2023,8.7,30,30,130,180,5600,368,1142,0.05,0,3,"[[[80.14228978574175, 14.021117422753164], [80.14237815929471, 14.020537933861846], [80.14288402170058, 14.02063254439365], [80.14282612178692, 14.021223859329396], [80.14228978574175, 14.021117422753164]]]",Polygon,80.14228979,14.02111742,80.14237816,14.02053793,80.14288402,14.02063254,80.14282612,14.02122386,24-04-2023,26-04-2023,0.109802316,0.119917742,-0.116564598,-0.465370666,0.041234367,-0.003400679,0.029674253,0.034646361,0.065303009,0.043737079,0.081839448,0.044771341,0.050021466,0.03689316,0.043750178,0.043944415,0.072728857,0.072043835
0.121447504,0.117509894,0.170252743,0.12547259,0.175753111,0.131837259,0.132987014,0.115968666,0.124279165,0.183759249,0.14815929,0.141310436,T_B6,1,1,20-04-2023,8.3,30,20,150,170,5600,344,1172,0.05,0,3,"[[[80.14228978574175, 14.021117422753164], [80.14237815929471, 14.020537933861846], [80.14288402170058, 14.02063254439365], [80.14282612178692, 14.021223859329396], [80.14228978574175, 14.021117422753164]]]",Polygon,80.14228979,14.02111742,80.14237816,14.02053793,80.14288402,14.02063254,80.14282612,14.02122386,19-04-2023,21-04-2023,0.166919757,0.189657638,-0.15142481,-0.320660988,0.069386362,-0.039363297,-0.007483183,-0.014528484,0.027977995,0.004972384,0.052839253,0.002943086,0.001018335,-0.010262208,-0.005851946,0.000647566,0.029751142,0.031035792
0.187308145,0.188993568,0.229290997,0.204432479,0.227946396,0.202652173,0.209011383,0.19259933,0.205071832,0.348046866,0.204372935,0.186681293,T_B6,0,2,12/9/2022,8.4,34,30,130,160,5880,368,1352,0.01,0,3,"[[[80.14228978574175, 14.021117422753164], [80.14237815929471, 14.020537933861846], [80.14288402170058, 14.02063254439365], [80.14282612178692, 14.021223859329396], [80.14228978574175, 14.021117422753164]]]",Polygon,80.14228979,14.02111742,80.14237816,14.02053793,80.14288402,14.02063254,80.14282612,14.02122386,11/9/2022,13-09-2022,0.054382668,0.08696968,-0.05731421,-0.439736586,0.057459384,-0.029804031,0.058377458,0.05695519,0.08701625,0.083932273,0.105032538,0.073758001,0.077042704,0.066368456,0.074940721,0.164935183,0.085964787,0.076406649
0.153308833,0.153043663,0.178610086,0.157032073,0.180682028,0.149394623,0.155788371,0.134591956,0.148823991,0.214131612,0.168700071,0.157467471,T_B6,1,2,28-08-2022,8.3,33,30,150,180,5800,352,1261,0,0,3,"[[[80.14228978574175, 14.021117422753164], [80.14237815929471, 14.020537933861846], [80.14288402170058, 14.02063254439365], [80.14282612178692, 14.021223859329396], [80.14228978574175, 14.021117422753164]]]",Polygon,80.14228979,14.02111742,80.14237816,14.02053793,80.14288402,14.02063254,80.14282612,14.02122386,27-08-2022,29-08-2022,0.070029514,0.140542284,-0.064288745,-0.413002724,0.028533618,-0.076948793,0.024378146,0.021005285,0.036335339,0.036531867,0.05776817,0.020500451,0.023819692,0.008361082,0.01869288,0.031019929,0.050291923,0.047192827
0.173707695,0.162483265,0.190063735,0.174600842,0.197884239,0.182597685,0.18563074,0.173365368,0.188799806,0.259839988,0.196470355,0.178833368,T_B6,2,2,22-09-2022,8.6,32,40,120,160,5200,324,1316,0.02,0,3,"[[[80.14228978574175, 14.021117422753164], [80.14237815929471, 14.020537933861846], [80.14288402170058, 14.02063254439365], [80.14282612178692, 14.021223859329396], [80.14228978574175, 14.021117422753164]]]",Polygon,80.14228979,14.02111742,80.14237816,14.02053793,80.14288402,14.02063254,80.14282612,14.02122386,21-09-2022,23-09-2022,0.062508267,0.045946698,-0.042403059,-0.538713351,-0.016574528,-0.003550557,0.044777008,0.030444887,0.047788988,0.054100636,0.07497038,0.053703512,0.053662062,0.047134494,0.058668695,0.076728305,0.078062208,0.068558724
0.155830073,0.154753176,0.175591849,0.149739882,0.200642964,0.171474732,0.176886519,0.157889159,0.162729568,0.213546606,0.177884281,0.170764432,T_B7,2,1,25-04-2023,8.3,31,20,140,160,5160,378,1166,0.03,0,1,"[[[80.1416477129739, 14.020961941239563], [80.14173303916294, 14.020382451955484], [80.1422053805664, 14.020465236228517], [80.14209872283016, 14.021047681876809], [80.1416477129739, 14.020961941239563]]]",Polygon,80.14164771,14.02096194,80.14173304,14.02038245,80.14220538,14.02046524,80.14209872,14.02104768,24-04-2023,26-04-2023,0.145278466,0.053084552,-0.079463404,-0.509344393,-0.006485394,0.026490597,0.026899386,0.022714798,0.033317102,0.029239676,0.077729106,0.042580559,0.04491784,0.031658285,0.032598457,0.030434924,0.059476133,0.060489788
0.126006979,0.122079844,0.158972058,0.12996729,0.181104075,0.139889245,0.141912542,0.120501159,0.129164624,0.159082399,0.147708908,0.140633491,T_B7,1,1,20-04-2023,8.3,30,20,150,170,5600,340,1166,0.05,0,1,"[[[80.1416477129739, 14.020961941239563], [80.14173303916294, 14.020382451955484], [80.1422053805664, 14.020465236228517], [80.14209872283016, 14.021047681876809], [80.1416477129739, 14.020961941239563]]]",Polygon,80.14164771,14.02096194,80.14173304,14.02038245,80.14220538,14.02046524,80.14209872,14.02104768,19-04-2023,21-04-2023,0.164389239,0.13765505,-0.100383587,-0.362970516,0.036725952,-0.037793708,-0.002923708,-0.009958534,0.016697311,0.009467084,0.058190217,0.010995073,0.009943864,-0.005729715,-0.000966487,-0.024029284,0.02930076,0.030358846
0.182201296,0.176383667,0.209369112,0.191789142,0.217953268,0.200681374,0.205674539,0.189351886,0.204515334,0.338358532,0.204360049,0.18638031,T_B7,0,2,12/9/2022,8.6,35,50,130,170,6200,398,1376,0.01,0,1,"[[[80.1416477129739, 14.020961941239563], [80.14173303916294, 14.020382451955484], [80.1422053805664, 14.020465236228517], [80.14209872283016, 14.021047681876809], [80.1416477129739, 14.020961941239563]]]",Polygon,80.14164771,14.02096194,80.14173304,14.02038245,80.14220538,14.02046524,80.14209872,14.02104768,11/9/2022,13-09-2022,0.063855059,0.050203592,-0.04382303,-0.517372895,0.012107108,-0.00639463,0.053270609,0.044345289,0.067094365,0.071288936,0.09503941,0.071787202,0.07370586,0.063121012,0.074384223,0.155246849,0.085951901,0.076105665
0.152803642,0.169781707,0.20939714,0.17978901,0.197141276,0.159964741,0.163262968,0.144706018,0.157087066,0.189487221,0.175820976,0.164015633,T_B7,1,2,28-08-2022,8.3,35,20,160,180,6020,378,1324,0,0,1,"[[[80.1416477129739, 14.020961941239563], [80.14173303916294, 14.020382451955484], [80.1422053805664, 14.020465236228517], [80.14209872283016, 14.021047681876809], [80.1416477129739, 14.020961941239563]]]",Polygon,80.14164771,14.02096194,80.14173304,14.02038245,80.14220538,14.02046524,80.14209872,14.02104768,27-08-2022,29-08-2022,0.046035743,0.182690045,-0.076077041,-0.338158161,0.087161437,-0.108115651,0.023872955,0.037743329,0.067122393,0.059288804,0.074227417,0.031070568,0.031294289,0.018475144,0.026955955,0.006375539,0.057412828,0.053740989
0.208046855,0.202468671,0.235500733,0.220593028,0.235416772,0.209247201,0.216054528,0.201681668,0.21798807,0.23464263,0.229637036,0.202075322,T_B7,1,2,23-08-2022,8.4,36,30,130,160,5660,328,1226,0.01,0,1,"[[[80.1416477129739, 14.020961941239563], [80.14173303916294, 14.020382451955484], [80.1422053805664, 14.020465236228517], [80.14209872283016, 14.021047681876809], [80.1416477129739, 14.020961941239563]]]",Polygon,80.14164771,14.02096194,80.14173304,14.02038245,80.14220538,14.02046524,80.14209872,14.02104768,22-08-2022,24-08-2022,0.032507512,0.077356877,-0.032685616,-0.548220618,0.012606367,-0.044784497,0.079116168,0.070430293,0.093225986,0.100092822,0.112502914,0.080353029,0.084085849,0.075450794,0.087856959,0.051530947,0.111228888,0.091800677
0.17559052,0.165128003,0.194406077,0.17838459,0.202396751,0.188866645,0.196521599,0.175829506,0.198409027,0.225480677,0.204429173,0.188827019,T_B7,2,2,22-09-2022,8.5,34,30,120,150,5600,338,1356,0.03,0,1,"[[[80.1416477129739, 14.020961941239563], [80.14173303916294, 14.020382451955484], [80.1422053805664, 14.020465236228517], [80.14209872283016, 14.021047681876809], [80.1416477129739, 14.020961941239563]]]",Polygon,80.14164771,14.02096194,80.14173304,14.02038245,80.14220538,14.02046524,80.14209872,14.02104768,21-09-2022,23-09-2022,0.063060234,0.050175,-0.042977167,-0.583821372,-0.02513092,-0.007213388,0.046659832,0.033089625,0.052131329,0.057884384,0.079482892,0.059972473,0.06455292,0.049598632,0.068277916,0.042368995,0.086021026,0.078552375
0.158570164,0.158999382,0.171555223,0.150772624,0.183512783,0.156616926,0.162267685,0.143594582,0.155636918,0.235607658,0.174056623,0.168137902,T_B8,2,1,25-04-2023,8.3,30,30,130,160,5700,374,1171,0.02,0,0,"[[[80.14086149308991, 14.020796373022023], [80.14098338764529, 14.020290797903613], [80.14151667632643, 14.02038836511808], [80.14142220804638, 14.020908722896309], [80.14086149308991, 14.020796373022023]]]",Polygon,80.14086149,14.02079637,80.14098339,14.0202908,80.14151668,14.02038837,80.14142221,14.02090872,24-04-2023,26-04-2023,0.097940734,0.088721747,-0.064476585,-0.500885073,-0.007237598,-0.024384654,0.029639476,0.026961004,0.029280476,0.030272418,0.060598924,0.027722753,0.030299006,0.017363708,0.025505807,0.052495975,0.055648475,0.057863258
0.132725982,0.14992494,0.17804268,0.154684565,0.152987408,0.117818672,0.119748596,0.104243118,0.114250698,0.16795698,0.141725173,0.135129383,T_B8,1,1,20-04-2023,7.5,29,0,160,160,5500,328,1142,0.07,0,0,"[[[80.14086149308991, 14.020796373022023], [80.14098338764529, 14.020290797903613], [80.14151667632643, 14.02038836511808], [80.14142220804638, 14.020908722896309], [80.14086149308991, 14.020796373022023]]]",Polygon,80.14086149,14.02079637,80.14098339,14.0202908,80.14151668,14.02038837,80.14142221,14.02090872,19-04-2023,21-04-2023,-0.005516125,0.261435616,-0.070201989,-0.244151819,0.113574602,-0.194809016,0.003795295,0.017886562,0.035767933,0.03418436,0.03007355,-0.011075501,-0.012220083,-0.021987756,-0.015880413,-0.015154702,0.023317025,0.024854739
0.17924909,0.166186774,0.19880589,0.177198329,0.216010083,0.196776059,0.201274009,0.185473514,0.200577972,0.347808393,0.199446193,0.180299559,T_B8,0,2,12/9/2022,8.6,33,50,130,180,5880,352,1284,0.02,0,0,"[[[80.14086149308991, 14.020796373022023], [80.14098338764529, 14.020290797903613], [80.14151667632643, 14.02038836511808], [80.14142220804638, 14.020908722896309], [80.14086149308991, 14.020796373022023]]]",Polygon,80.14086149,14.02079637,80.14098339,14.0202908,80.14151668,14.02038837,80.14142221,14.02090872,11/9/2022,13-09-2022,0.098705297,0.034694487,-0.057466272,-0.520820086,-0.001607784,0.022817278,0.050318402,0.034148396,0.056531143,0.056698123,0.093096224,0.067881887,0.06930533,0.05924264,0.070446861,0.16469671,0.081038046,0.070024915
0.149761404,0.148364447,0.168354207,0.147291009,0.167119095,0.139839014,0.143967081,0.126498601,0.138097209,0.221575058,0.158901474,0.151369239,T_B8,1,2,28-08-2022,8.3,31,20,200,220,5400,336,1242,0,0,0,"[[[80.14086149308991, 14.020796373022023], [80.14098338764529, 14.020290797903613], [80.14151667632643, 14.02038836511808], [80.14142220804638, 14.020908722896309], [80.14086149308991, 14.020796373022023]]]",Polygon,80.14086149,14.02079637,80.14098339,14.0202908,80.14151668,14.02038837,80.14142221,14.02090872,27-08-2022,29-08-2022,0.063064406,0.14195424,-0.066730613,-0.400663831,0.028884855,-0.075943012,0.020830717,0.016326069,0.02607946,0.026790803,0.044205237,0.010944841,0.011998403,0.000267727,0.007966098,0.038463375,0.040493327,0.041094595
0.212315935,0.190278215,0.218631552,0.204648852,0.221155589,0.198200422,0.206089431,0.186091052,0.210228043,0.330888491,0.220571488,0.19748062,T_B8,1,2,23-08-2022,8.4,35,30,120,150,5400,312,1226,0.01,0,0,"[[[80.14086149308991, 14.020796373022023], [80.14098338764529, 14.020290797903613], [80.14151667632643, 14.02038836511808], [80.14142220804638, 14.020908722896309], [80.14086149308991, 14.020796373022023]]]",Polygon,80.14086149,14.02079637,80.14098339,14.0202908,80.14151668,14.02038837,80.14142221,14.02090872,22-08-2022,24-08-2022,0.038766006,0.080401983,-0.033034131,-0.568490627,-0.004416946,-0.047493997,0.083385248,0.058239837,0.076356805,0.084148646,0.098241731,0.06930625,0.074120752,0.059860178,0.080096932,0.147776809,0.10216334,0.087205976
0.181258687,0.16741091,0.191770337,0.175775619,0.196712193,0.193635674,0.201301198,0.183553515,0.20643287,0.260315405,0.213250311,0.193011923,T_B8,2,2,22-09-2022,8.7,32,50,130,180,5100,318,1306,0.02,0,0,"[[[80.14086149308991, 14.020796373022023], [80.14098338764529, 14.020290797903613], [80.14151667632643, 14.02038836511808], [80.14142220804638, 14.020908722896309], [80.14086149308991, 14.020796373022023]]]",Polygon,80.14086149,14.02079637,80.14098339,14.0202908,80.14151668,14.02038837,80.14142221,14.02090872,21-09-2022,23-09-2022,0.056207407,0.02189262,-0.043517601,-0.63729308,-0.05303427,0.021645604,0.052328,0.035372532,0.04949559,0.055275413,0.073798335,0.064741501,0.069332519,0.057322641,0.076301759,0.077203722,0.094842164,0.082737279
0.160318473,0.163876719,0.196967427,0.17311977,0.197779598,0.166413874,0.174198143,0.159863726,0.169748229,0.193736716,0.197434348,0.18613535,T_C8,2,1,25-04-2023,8.5,30,30,140,180,5500,348,1166,0.02,0,8,"[[[80.14070332959875, 14.021646607252478], [80.14079454037505, 14.02114022960069], [80.14205375582645, 14.02136637898171], [80.14200815043733, 14.021535990870973], [80.14070332959875, 14.021646607252478]]]",Polygon,80.14070333,14.02164661,80.14079454,14.02114023,80.14205376,14.02136638,80.14200815,14.02153599,24-04-2023,26-04-2023,0.066486573,0.103981115,-0.064437941,-0.53958208,-0.001183871,-0.039809914,0.031387786,0.031838341,0.05469268,0.052619564,0.07486574,0.037519701,0.042229464,0.033632852,0.039617118,0.010625034,0.0790262,0.075860706
0.122507266,0.11285185,0.152881947,0.129973945,0.159433347,0.120432586,0.122512804,0.106622829,0.118712905,0.173952437,0.151075104,0.142751054,T_C8,1,1,20-04-2023,8.4,30,30,150,180,5600,328,1126,0.04,0,8,"[[[80.14070332959875, 14.021646607252478], [80.14079454037505, 14.02114022960069], [80.14205375582645, 14.02136637898171], [80.14200815043733, 14.021535990870973], [80.14070332959875, 14.021646607252478]]]",Polygon,80.14070333,14.02164661,80.14079454,14.02114023,80.14205376,14.02136638,80.14200815,14.02153599,19-04-2023,21-04-2023,0.101792191,0.178259216,-0.080988244,-0.401588671,0.005944401,-0.098695834,-0.006423421,-0.019186528,0.0106072,0.009473739,0.036519489,-0.008461587,-0.009455875,-0.019608045,-0.011418206,-0.009159245,0.032666956,0.03247641
0.137682738,0.141584162,0.173840673,0.178932986,0.205413356,0.176696574,0.184189418,0.165970374,0.170348837,0.208023941,0.168298704,0.151936213,T_A1,1,1,20-04-2023,7.5,32,0,170,170,6300,368,1106,0.02,0,16,"[[[80.14593008597046, 14.021040915073442], [80.14600596579947, 14.020448280328964], [80.14692221473825, 14.020748278853475], [80.14659593147218, 14.021248889014515], [80.14593008597046, 14.021040915073442]]]",Polygon,80.14593009,14.02104092,80.14600597,14.02044828,80.14692221,14.02074828,80.14659593,14.02124889,19-04-2023,21-04-2023,0.068897157,0.02316081,0.014435071,-0.416696192,0.016197986,-0.037583316,0.008752051,0.009545784,0.031565926,0.05843278,0.082499498,0.047802402,0.05222074,0.0397395,0.040217726,0.024912258,0.049890556,0.041661569
0.155000769,0.157286408,0.184008411,0.16081272,0.164049286,0.135317935,0.137556715,0.131942684,0.138057498,0.191303777,0.163311011,0.152221824,T_A1,2,1,10/4/2023,8.4,33,30,120,150,6500,388,1226,0.01,0,16,"[[[80.14593008597046, 14.021040915073442], [80.14600596579947, 14.020448280328964], [80.14692221473825, 14.020748278853475], [80.14659593147218, 14.021248889014515], [80.14593008597046, 14.021040915073442]]]",Polygon,80.14593009,14.02104092,80.14600597,14.02044828,80.14692221,14.02074828,80.14659593,14.02124889,9/4/2023,11/4/2023,0.009962893,0.164790463,-0.067268763,-0.354944604,0.05959183,-0.09861487,0.026070081,0.02524803,0.041733664,0.040312514,0.041135428,0.006423763,0.005588036,0.00571181,0.007926387,0.008192094,0.044902863,0.04194718
0.17563015,0.168735006,0.201481578,0.190617623,0.217438678,0.192315161,0.198295699,0.179362603,0.192790296,0.321500434,0.193442304,0.176355444,T_A1,0,2,12/9/2022,8.5,25,30,140,170,6260,330,1421,0.01,0,16,"[[[80.14593008597046, 14.021040915073442], [80.14600596579947, 14.020448280328964], [80.14692221473825, 14.020748278853475], [80.14659593147218, 14.021248889014515], [80.14593008597046, 14.021040915073442]]]",Polygon,80.14593009,14.02104092,80.14600597,14.02044828,80.14692221,14.02074828,80.14659593,14.02124889,11/9/2022,13-09-2022,0.065728809,0.058078805,-0.027707159,-0.47630245,0.020356515,-0.0304206,0.046699463,0.036696628,0.059206831,0.070117417,0.09452482,0.063420988,0.06632702,0.053131729,0.062659185,0.138388751,0.075034156,0.0660808
0.166573137,0.181116038,0.222058683,0.212470246,0.257618667,0.238110806,0.248740374,0.22532518,0.23889418,0.265353216,0.21644512,0.188637646,T_A1,1,2,28-08-2022,8.3,38,30,140,170,6500,400,1521,0.02,0,16,"[[[80.14593008597046, 14.021040915073442], [80.14600596579947, 14.020448280328964], [80.14692221473825, 14.020748278853475], [80.14659593147218, 14.021248889014515], [80.14593008597046, 14.021040915073442]]]",Polygon,80.14593009,14.02104092,80.14600597,14.02044828,80.14692221,14.02074828,80.14659593,14.02124889,27-08-2022,29-08-2022,0.096042303,-0.00730133,-0.02206628,-0.51787123,0.012801628,0.029362879,0.037642449,0.04907766,0.079783935,0.09197004,0.134704809,0.109216634,0.116771696,0.099094306,0.108763069,0.082241533,0.098036972,0.078363002
0.173647712,0.173005204,0.208409224,0.18643692,0.199757207,0.179729005,0.185075428,0.176042383,0.185344999,0.207250039,0.191536445,0.173059092,T_A1,2,2,22-09-2022,8.5,37,40,130,170,5800,300,1366,0.01,0,16,"[[[80.14593008597046, 14.021040915073442], [80.14600596579947, 14.020448280328964], [80.14692221473825, 14.020748278853475], [80.14659593147218, 14.021248889014515], [80.14593008597046, 14.021040915073442]]]",Polygon,80.14593009,14.02104092,80.14600597,14.02044828,80.14692221,14.02074828,80.14659593,14.02124889,21-09-2022,23-09-2022,0.034491171,0.084189637,-0.055647761,-0.42933529,0.042187678,-0.028676223,0.044717025,0.040966825,0.066134477,0.065936714,0.076843349,0.050834832,0.053106749,0.049811508,0.055213888,0.024138356,0.073128297,0.062784447
0.201430621,0.199310365,0.240171434,0.237318595,0.271691853,0.249102297,0.258576646,0.236100901,0.251446016,0.275230633,0.234785386,0.200651796,T_A1,1,2,23-08-2022,8.3,38,30,140,170,6500,400,1521,0.02,0,16,"[[[80.14593008597046, 14.021040915073442], [80.14600596579947, 14.020448280328964], [80.14692221473825, 14.020748278853475], [80.14659593147218, 14.021248889014515], [80.14593008597046, 14.021040915073442]]]",Polygon,80.14593009,14.02104092,80.14600597,14.02044828,80.14692221,14.02074828,80.14659593,14.02124889,22-08-2022,24-08-2022,0.067529573,0.008546649,-0.005974657,-0.546606484,0.01134008,-0.002572123,0.072499934,0.067271987,0.097896687,0.116818389,0.148777995,0.120208125,0.126607967,0.109870027,0.121314905,0.09211895,0.116377238,0.090377152
0.12609323,0.113888499,0.146190431,0.125799494,0.161349319,0.128914676,0.131107957,0.115611468,0.128941698,0.196940144,0.161119343,0.151705796,T_A2,1,1,20-04-2023,8.2,32,20,130,150,6360,372,1121,0.03,0,15,"[[[80.14519277604347, 14.020762763801159], [80.14535971166822, 14.020160925912336], [80.14579412369113, 14.020378103069945], [80.1456556430025, 14.02092840697955], [80.14519277604347, 14.020762763801159]]]",Polygon,80.14519278,14.02076276,80.14535971,14.02016093,80.14579412,14.0203781,80.14565564,14.02092841,19-04-2023,21-04-2023,0.123802794,0.116801913,-0.074969457,-0.494042517,-0.048579358,-0.042202001,-0.002837457,-0.018149879,0.003915684,0.005299288,0.038435461,2.05E-05,-0.000860722,-0.010619406,-0.001189413,0.013828461,0.042711195,0.041431151
0.151172066,0.146005509,0.178300093,0.159090349,0.183880827,0.153190827,0.155437111,0.146108734,0.154284102,0.199645915,0.177534129,0.165091645,T_A2,2,1,10/4/2023,8.4,22,30,140,170,4020,200,866,0.04,0,15,"[[[80.14519277604347, 14.020762763801159], [80.14535971166822, 14.020160925912336], [80.14579412369113, 14.020378103069945], [80.1456556430025, 14.02092840697955], [80.14519277604347, 14.020762763801159]]]",Polygon,80.14519278,14.02076276,80.14535971,14.02016093,80.14579412,14.0203781,80.14565564,14.02092841,9/4/2023,11/4/2023,0.072281521,0.099230835,-0.056936243,-0.471912248,0.002152586,-0.042534907,0.022241379,0.013967131,0.036025346,0.038590143,0.060966969,0.024296654,0.023468432,0.01987786,0.024152991,0.016534233,0.059125982,0.054817001
0.173649283,0.16091378,0.194687469,0.174435137,0.222119638,0.20181213,0.205573753,0.187057854,0.203549598,0.332003496,0.200925797,0.183360529,T_A2,0,2,12/9/2022,7.9,40,0,180,180,7200,458,1516,0.05,0,15,"[[[80.14519277604347, 14.020762763801159], [80.14535971166822, 14.020160925912336], [80.14579412369113, 14.020378103069945], [80.1456556430025, 14.02092840697955], [80.14519277604347, 14.020762763801159]]]",Polygon,80.14519278,14.02076276,80.14535971,14.02016093,80.14579412,14.0203781,80.14565564,14.02092841,11/9/2022,13-09-2022,0.120246947,0.019986137,-0.054866139,-0.554002646,-0.015768755,0.034918291,0.044718596,0.028875402,0.052412721,0.053934931,0.099205779,0.072917958,0.073605074,0.06082698,0.073418487,0.148891814,0.082517649,0.073085884
0.153984245,0.156815606,0.196820918,0.165835963,0.199954974,0.158972958,0.163755098,0.142057127,0.155351078,0.211411489,0.170766665,0.159325018,T_A2,1,2,28-08-2022,8.5,40,40,130,170,7040,426,1568,0.05,0,15,"[[[80.14519277604347, 14.020762763801159], [80.14535971166822, 14.020160925912336], [80.14579412369113, 14.020378103069945], [80.1456556430025, 14.02092840697955], [80.14519277604347, 14.020762763801159]]]",Polygon,80.14519278,14.02076276,80.14535971,14.02016093,80.14579412,14.0203781,80.14565564,14.02092841,27-08-2022,29-08-2022,0.093274622,0.161603243,-0.085438763,-0.35513901,0.070879035,-0.07723082,0.025053558,0.024777228,0.054546171,0.045335757,0.077041116,0.030078785,0.031786419,0.015826253,0.025219967,0.028299806,0.052358517,0.049050374
0.170543845,0.171269018,0.202971016,0.184772629,0.216034471,0.196053609,0.20289257,0.189155442,0.201817933,0.229684542,0.204589639,0.182360186,T_A2,2,2,22-09-2022,8.6,37,40,120,160,6500,340,1484,0.04,0,15,"[[[80.14519277604347, 14.020762763801159], [80.14535971166822, 14.020160925912336], [80.14579412369113, 14.020378103069945], [80.1456556430025, 14.02092840697955], [80.14519277604347, 14.020762763801159]]]",Polygon,80.14519278,14.02076276,80.14535971,14.02016093,80.14579412,14.0203781,80.14565564,14.02092841,21-09-2022,23-09-2022,0.077997228,0.035232445,-0.046934071,-0.527467048,-0.00397149,0.011721007,0.041613158,0.03923064,0.060696269,0.064272423,0.093120613,0.067159437,0.070923891,0.062924568,0.071686822,0.046572859,0.086181491,0.072085542
0.195550439,0.185906372,0.222091934,0.207933106,0.226627839,0.200081215,0.205604298,0.188115184,0.206480586,0.241977555,0.21856993,0.191599565,T_A2,1,2,23-08-2022,8.5,40,40,130,170,7040,426,1568,0.05,0,15,"[[[80.14519277604347, 14.020762763801159], [80.14535971166822, 14.020160925912336], [80.14579412369113, 14.020378103069945], [80.1456556430025, 14.02092840697955], [80.14519277604347, 14.020762763801159]]]",Polygon,80.14519278,14.02076276,80.14535971,14.02016093,80.14579412,14.0203781,80.14565564,14.02092841,22-08-2022,24-08-2022,0.04301982,0.08282828,-0.03292559,-0.526126629,0.007992531,-0.050039155,0.066619752,0.053867994,0.079817187,0.0874329,0.103713981,0.071187043,0.073635619,0.06188431,0.076349475,0.058865872,0.100161782,0.081324921
0.168206255,0.165566807,0.190580403,0.176930944,0.192660268,0.189722181,0.19128009,0.179081372,0.188045412,0.270590055,0.19525696,0.170344431,T_A2,0,2,14-07-2022,8.4,35,30,120,150,6300,388,1296,0,0,15,"[[[80.14519277604347, 14.020762763801159], [80.14535971166822, 14.020160925912336], [80.14579412369113, 14.020378103069945], [80.1456556430025, 14.02092840697955], [80.14519277604347, 14.020762763801159]]]",Polygon,80.14519278,14.02076276,80.14535971,14.02016093,80.14579412,14.0203781,80.14565564,14.02092841,13-07-2022,15-07-2022,0.042558706,0.031106897,-0.037140237,-0.500783095,-0.01212054,0.006040319,0.039275567,0.033528429,0.048305656,0.056430738,0.06974641,0.060828008,0.059311411,0.052850498,0.057914301,0.087478373,0.076848812,0.060069787
0.123502555,0.125311466,0.165376994,0.140287955,0.180744127,0.140106436,0.141660997,0.124259906,0.132517753,0.180211962,0.157141703,0.14678321,T_A3,1,1,20-04-2023,8.2,27,20,160,180,5300,300,1020,0.04,0,14,"[[[80.14450743588003, 14.020537623131261], [80.14462315262011, 14.019847441256175], [80.1451732813818, 14.02005357579354], [80.1449778908223, 14.020690383105475], [80.14450743588003, 14.020537623131261]]]",Polygon,80.14450744,14.02053762,80.14462315,14.01984744,80.14517328,14.02005358,80.14497789,14.02069038,19-04-2023,21-04-2023,0.126019094,0.141960805,-0.082080196,-0.388829524,0.025534307,-0.060586574,-0.005428132,-0.006726912,0.023102247,0.019787749,0.057830269,0.011212264,0.009692318,-0.001970968,0.002386642,-0.002899721,0.038733555,0.036508566
0.149065467,0.152566746,0.197695667,0.165079103,0.203246468,0.161611619,0.164121265,0.153351188,0.156760911,0.195795681,0.174783659,0.161369688,T_A3,2,1,10/4/2023,7.8,26,0,150,150,5100,266,996,0.05,0,14,"[[[80.14450743588003, 14.020537623131261], [80.14462315262011, 14.019847441256175], [80.1451732813818, 14.02005357579354], [80.1449778908223, 14.020690383105475], [80.14450743588003, 14.020537623131261]]]",Polygon,80.14450744,14.02053762,80.14462315,14.01984744,80.14517328,14.02005358,80.14497789,14.02069038,9/4/2023,11/4/2023,0.10362399,0.126320686,-0.089908578,-0.373688945,0.06151216,-0.036830402,0.02013478,0.020528368,0.05542092,0.044578897,0.08033261,0.032717446,0.032152586,0.027120313,0.0266298,0.012683998,0.056375511,0.051095044
